id,cctv,electronic_payment,security_lighting,security_gates,security_guards,security_key,sheltered_parking,underground_parking,restrooms,twentyfour_hours_access,arranged_transfer,car_wash
1465971,0.04845386865247912,6.027597700653088e-10,0.5810096342644864,0.9916270021559853,5.728650725189588e-12,0.9508952941964933,9.114542253110508e-06,0.0006042830808732004,1.4093787262956174e-28,0.9999982881419542,6.172444989197394e-15,3.3331879093108096e-29
20474991,0.18067500887878374,0.22450447539756635,0.07826414716412575,0.037815560703412535,0.13394908611625933,0.03790758326974118,0.2993781135463141,0.426776627166124,0.02788619314460965,0.9768770040988142,0.014231347169805258,0.01073687344678428
3107786,0.9890163593956052,1.7594681772625206e-07,0.907303230394316,0.999998398404589,1.1003599788707383e-08,0.99835874101998,0.04280818903446116,0.09808226964603083,1.259274136876035e-31,0.999999932842345,5.571927020943994e-17,2.754873065803069e-28
3074429,3.6289472809039752e-06,1.0563871552560793e-10,4.15736220080985e-05,0.00012792930713371152,1.1723893224375267e-11,1.678635428095356e-05,4.7010198592618017e-05,1.42001420587078e-07,4.842633990806389e-22,0.8693304902795389,6.541896782062819e-13,1.8886566197400845e-22
3113590,0.0005252039189030356,0.00012963682155859918,0.35602414871592264,0.03511184586958082,5.410005355642225e-07,0.009921216974165575,0.004458321675647151,0.00014052049863428538,2.3760198396720172e-15,0.999996629412404,1.4450158181459134e-07,6.41957958863975e-15
2826420,1.3209862539371612e-05,3.193432968912584e-10,0.00011390790035859912,0.00013103245038922968,9.692367197074106e-12,1.169814673725774e-10,1.964901308713226e-10,6.34586043108844e-12,1.3090204640079287e-28,0.9904730539606191,1.6076942823074217e-10,1.4421819855184184e-22
3561784,6.0727097323228895e-12,4.808012648582971e-21,5.68913653860987e-10,0.00011311707254552992,8.820346053705468e-24,3.4468414681370636e-21,1.4779924068662442e-21,1.5487565423034963e-30,3.283056034212721e-73,0.9999999997038458,5.528070584641024e-18,2.3473756624150823e-51
2663984,4.861181366930514e-07,6.384593301882205e-06,0.03345606146694076,0.0010958742119199887,4.677843032687921e-09,2.1389865919879904e-07,4.125067332575151e-09,3.91656488981131e-11,1.3971150139042159e-16,0.9999971945747023,0.01650382478721521,1.906531627831466e-12
2412367,0.006584639571278654,1.2994292432012666e-07,0.0017647709937862763,0.4781087950010628,2.2569235924166888e-08,0.009460056380613391,0.0015217966903097976,0.0037802805677112613,2.657542945058374e-18,0.9842791504384845,1.8185572408406646e-09,5.610705463723697e-18
10520612,0.41382696810341296,9.305758240730103e-09,0.00360286337646635,0.0059219977807800335,8.777511078826928e-09,0.09177656627481365,1.819490928056499e-05,4.621018996850151e-06,1.3519984375265074e-19,0.9999641676597589,2.402804395999382e-06,1.473292034015553e-19
2053376,0.8753718656151033,0.23801128751166084,0.9983900378220895,0.9999802813008617,0.0005544467953893037,0.9999971547381795,0.9993671011019263,0.9999930440864431,3.152967691222049e-14,0.9999203527476712,1.1108908432440806e-05,2.970354238739638e-14
10272616,0.015842072919103584,5.906972229990988e-10,0.996853649116088,0.9999999895047722,1.0640984905417226e-17,0.9992689799682197,0.001757732935486475,0.21758498631889533,2.037462707981757e-44,0.9999999897437419,3.229673819262598e-19,1.438154199477635e-41
2384081,0.00044579460162135875,0.0009608166155276583,0.012808114676590453,0.0001184619197498396,5.3576938490412696e-06,1.9165032767259867e-05,0.0004139574819471859,3.689888391768664e-05,1.1208360086001986e-07,0.8916413228685812,0.001024122933995642,2.7381445986167203e-06
3513918,0.9492550020590651,0.9988348829400351,0.9999998828124104,0.9271721958264957,0.9999999997482405,1.3171986248651433e-05,0.6188040191774584,0.9995718678562162,1.0,4.537636861078693e-05,0.9999999999986358,1.0
3456624,4.682748558866969e-06,8.850597729872715e-06,0.04383040103162938,9.578432065181056e-06,2.012952888805076e-08,7.939514005526049e-06,1.3806564684180574e-05,8.169793655740009e-06,2.1701379952962356e-15,0.9515017492492384,1.1253143842098209e-08,1.2547378417485131e-15
20474982,0.008795555552279215,0.013919751962332588,0.006030778326233554,0.02878938311329475,0.013831952719249162,0.001979437375682473,0.004832540126719262,0.005152519555795629,0.023149365142714175,0.8965380624380153,0.02785759909128392,0.03129312342916826
3722047,5.206103807076546e-10,2.744442250770044e-10,0.0003188940472988752,1.2003870025979486e-07,1.80292877214078e-14,0.00012579679398832397,2.2128004202512324e-07,8.466594656235675e-11,1.2674091032887453e-25,0.9999796839950675,1.583149053650187e-15,1.9728705534874734e-24
3883044,0.8404972418100977,0.00019656476900347243,0.28461822353867,0.9927931756743178,7.225392107574224e-06,0.8408988222364131,0.06989711467753937,0.6866771089978467,4.081035527029358e-14,0.9944516185068975,1.0737234698687346e-07,1.600949954444535e-16
4203590,1.7108138066549475e-05,8.194585794697021e-13,0.002610999187358389,0.9426420740985678,4.338199553109576e-17,0.001138060909043505,2.3733626063247169e-07,0.0007356467659320306,2.9218936279151637e-39,0.9999999806349822,1.1624990243758961e-19,7.838506303637443e-37
3851128,1.57391096875581e-05,2.0702955904765666e-08,0.0003915182870940783,0.014078192660699188,4.2114329187489575e-13,0.00032994167550076144,1.5166426640630394e-06,1.8779869805490408e-07,2.977584264466332e-29,0.8773035352137323,8.655457457805367e-14,2.1275986183337733e-24
3511742,0.8933533143763371,0.9957989082771409,0.9999998436980613,0.9852286825162352,0.9999999985730028,9.324802401884661e-06,0.2849520683424363,0.9974626729937478,0.9999999999999432,1.8500193932505863e-05,0.9999999999874944,0.9999999999998863
1525440,0.0002935729259687134,1.935492273300472e-06,0.08118564706708194,0.000526641446087176,2.388620137928942e-07,4.254679674805556e-05,0.00023321007655731298,2.4725516786005226e-05,4.8798865766320575e-14,0.9990554771044367,1.0114606026741304e-06,2.5921541567508245e-13
2268773,0.8602959831601354,1.2394978783773072e-07,0.917123854717882,0.9999989154230404,1.2875891536610116e-08,0.9995551972179425,0.5773547831031208,0.33611197107881685,2.570059141341669e-31,0.9999999991687787,3.685155739391854e-16,3.1852391237815636e-30
20475005,0.07445305505411912,0.10631153184357074,0.1948894448782498,0.010499453996206198,0.6122922485547977,0.042495394148632334,0.04845772872327201,0.30691521235412367,0.6905993173189412,0.3708709732644214,0.12047734273181904,0.7199356775861102
4279009,0.0004989116193819379,0.018790069422279107,0.0011348585572837216,2.9526410269559032e-06,0.00013871623702983168,0.00024182584975027336,0.009048738937468055,0.00014658888918619328,1.0108598938766374e-05,0.1295807793425944,0.002494768904872981,0.0006255610861737961
5128237,0.04352064454252315,1.516865148657651e-11,0.9999411755537978,0.999999984560816,4.278562001655647e-11,0.996643883707481,0.2677936609243741,1.8332672992615022e-05,6.0482254629657e-39,0.9999999999999432,1.2325157483071778e-15,8.422869368424983e-35
3877239,0.9995431408866349,0.0016174142972957114,0.9668433912618766,0.9999999924500571,0.0005263749342568865,0.9999893980522472,0.8172428875595146,0.9997666519463364,1.9813559887793638e-21,0.9999999922990241,2.568243099311497e-10,8.740399240310702e-21
